"clistingid","ilanguageid","csku","icategory","ccreateuser","dcreatedate"
"99394f8c-d8c9-1004-8a97-438cca05a146",null,"PA732","99",null,"2015-02-07 00:00:00"
"99394f8c-d8c9-1004-8a97-438cca05a146",null,"PA732","298",null,"2015-02-07 00:00:00"
"993a12dc-d8c9-1004-8a97-438cca05a146",null,"PA731","99",null,"2015-02-07 00:00:00"
"993a12dc-d8c9-1004-8a97-438cca05a146",null,"PA731","298",null,"2015-02-07 00:00:00"
"993afd3c-d8c9-1004-8a97-438cca05a146",null,"PA730","49",null,"2015-02-07 00:00:00"
"993afd3c-d8c9-1004-8a97-438cca05a146",null,"PA730","54",null,"2015-02-07 00:00:00"
"993afd3c-d8c9-1004-8a97-438cca05a146",null,"PA730","351",null,"2015-02-07 00:00:00"
"993bc08c-d8c9-1004-8a97-438cca05a146",null,"PA742","49",null,"2015-02-07 00:00:00"
"993bc08c-d8c9-1004-8a97-438cca05a146",null,"PA742","54",null,"2015-02-07 00:00:00"
"993c83dc-d8c9-1004-8a97-438cca05a146",null,"PA741","49",null,"2015-02-07 00:00:00"
"993c83dc-d8c9-1004-8a97-438cca05a146",null,"PA741","54",null,"2015-02-07 00:00:00"
"993d954c-d8c9-1004-8a97-438cca05a146",null,"PA740","49",null,"2015-02-07 00:00:00"
"993d954c-d8c9-1004-8a97-438cca05a146",null,"PA740","54",null,"2015-02-07 00:00:00"
"993d954c-d8c9-1004-8a97-438cca05a146",null,"PA740","351",null,"2015-02-07 00:00:00"
"993e7fac-d8c9-1004-8a97-438cca05a146",null,"PA739","49",null,"2015-02-07 00:00:00"
"993e7fac-d8c9-1004-8a97-438cca05a146",null,"PA739","54",null,"2015-02-07 00:00:00"
"993f1c50-d8c9-1004-8a97-438cca05a146",null,"PA860","49",null,"2015-02-07 00:00:00"
"993f1c50-d8c9-1004-8a97-438cca05a146",null,"PA860","54",null,"2015-02-07 00:00:00"
"993fdfa0-d8c9-1004-8a97-438cca05a146",null,"PA861","49",null,"2015-02-07 00:00:00"
"993fdfa0-d8c9-1004-8a97-438cca05a146",null,"PA861","54",null,"2015-02-07 00:00:00"
"993fdfa0-d8c9-1004-8a97-438cca05a146",null,"PA861","351",null,"2015-02-07 00:00:00"
"9940a2f0-d8c9-1004-8a97-438cca05a146",null,"PA876","99",null,"2015-02-07 00:00:00"
"9940a2f0-d8c9-1004-8a97-438cca05a146",null,"PA876","298",null,"2015-02-07 00:00:00"
"99418d50-d8c9-1004-8a97-438cca05a146",null,"PA877","99",null,"2015-02-07 00:00:00"
"99418d50-d8c9-1004-8a97-438cca05a146",null,"PA877","102",null,"2015-02-07 00:00:00"
"99418d50-d8c9-1004-8a97-438cca05a146",null,"PA877","240",null,"2015-02-07 00:00:00"
"994250a0-d8c9-1004-8a97-438cca05a146",null,"PA887","49",null,"2015-02-07 00:00:00"
"994250a0-d8c9-1004-8a97-438cca05a146",null,"PA887","54",null,"2015-02-07 00:00:00"
"994313f0-d8c9-1004-8a97-438cca05a146",null,"PA886","49",null,"2015-02-07 00:00:00"
"994313f0-d8c9-1004-8a97-438cca05a146",null,"PA886","54",null,"2015-02-07 00:00:00"
"994313f0-d8c9-1004-8a97-438cca05a146",null,"PA886","351",null,"2015-02-07 00:00:00"
"9943d740-d8c9-1004-8a97-438cca05a146",null,"PA856","49",null,"2015-02-07 00:00:00"
"9943d740-d8c9-1004-8a97-438cca05a146",null,"PA856","54",null,"2015-02-07 00:00:00"
"99449a90-d8c9-1004-8a97-438cca05a146",null,"PA855","49",null,"2015-02-07 00:00:00"
"99449a90-d8c9-1004-8a97-438cca05a146",null,"PA855","54",null,"2015-02-07 00:00:00"
"99455de0-d8c9-1004-8a97-438cca05a146",null,"PA851B","49",null,"2015-02-07 00:00:00"
"99455de0-d8c9-1004-8a97-438cca05a146",null,"PA851B","54",null,"2015-02-07 00:00:00"
"99462130-d8c9-1004-8a97-438cca05a146",null,"PA850W","49",null,"2015-02-07 00:00:00"
"99462130-d8c9-1004-8a97-438cca05a146",null,"PA850W","54",null,"2015-02-07 00:00:00"
"9946bd70-d8c9-1004-8a97-438cca05a146",null,"PA849B","49",null,"2015-02-07 00:00:00"
"9946bd70-d8c9-1004-8a97-438cca05a146",null,"PA849B","54",null,"2015-02-07 00:00:00"
"9947a7d0-d8c9-1004-8a97-438cca05a146",null,"PA746","49",null,"2015-02-07 00:00:00"
"9947a7d0-d8c9-1004-8a97-438cca05a146",null,"PA746","54",null,"2015-02-07 00:00:00"
"9947a7d0-d8c9-1004-8a97-438cca05a146",null,"PA746","351",null,"2015-02-07 00:00:00"
"99484410-d8c9-1004-8a97-438cca05a146",null,"PA745","49",null,"2015-02-07 00:00:00"
"99484410-d8c9-1004-8a97-438cca05a146",null,"PA745","54",null,"2015-02-07 00:00:00"
"99492e70-d8c9-1004-8a97-438cca05a146",null,"PA744","49",null,"2015-02-07 00:00:00"
"99492e70-d8c9-1004-8a97-438cca05a146",null,"PA744","54",null,"2015-02-07 00:00:00"
"9949f1c0-d8c9-1004-8a97-438cca05a146",null,"PA743","49",null,"2015-02-07 00:00:00"
"9949f1c0-d8c9-1004-8a97-438cca05a146",null,"PA743","54",null,"2015-02-07 00:00:00"
"994a8e00-d8c9-1004-8a97-438cca05a146",null,"PA738","49",null,"2015-02-07 00:00:00"
"994a8e00-d8c9-1004-8a97-438cca05a146",null,"PA738","54",null,"2015-02-07 00:00:00"
"994b51b4-d8c9-1004-8a97-438cca05a146",null,"PA737","49",null,"2015-02-07 00:00:00"
"994b51b4-d8c9-1004-8a97-438cca05a146",null,"PA737","54",null,"2015-02-07 00:00:00"
"994c1504-d8c9-1004-8a97-438cca05a146",null,"PA736","49",null,"2015-02-07 00:00:00"
"994c1504-d8c9-1004-8a97-438cca05a146",null,"PA736","54",null,"2015-02-07 00:00:00"
"994d00f4-d8c9-1004-8a97-438cca05a146",null,"PA521B","99",null,"2015-02-07 00:00:00"
"994d00f4-d8c9-1004-8a97-438cca05a146",null,"PA521B","102",null,"2015-02-07 00:00:00"
"994d00f4-d8c9-1004-8a97-438cca05a146",null,"PA521B","240",null,"2015-02-07 00:00:00"
"994d9d34-d8c9-1004-8a97-438cca05a146",null,"H802S","92",null,"2015-02-07 00:00:00"
"994d9d34-d8c9-1004-8a97-438cca05a146",null,"H802S","148",null,"2015-02-07 00:00:00"
"994d9d34-d8c9-1004-8a97-438cca05a146",null,"H802S","318",null,"2015-02-07 00:00:00"
"994eaf08-d8c9-1004-8a97-438cca05a146",null,"H783B","4",null,"2015-02-07 00:00:00"
"994eaf08-d8c9-1004-8a97-438cca05a146",null,"H783B","18",null,"2015-02-07 00:00:00"
"994eaf08-d8c9-1004-8a97-438cca05a146",null,"H783B","149",null,"2015-02-07 00:00:00"
"994eaf08-d8c9-1004-8a97-438cca05a146",null,"H783B","151",null,"2015-02-07 00:00:00"
"994eaf08-d8c9-1004-8a97-438cca05a146",null,"H783B","268",null,"2015-02-07 00:00:00"
"994f7258-d8c9-1004-8a97-438cca05a146",null,"F874W","49",null,"2015-02-07 00:00:00"
"994f7258-d8c9-1004-8a97-438cca05a146",null,"F874W","54",null,"2015-02-07 00:00:00"
"995035a8-d8c9-1004-8a97-438cca05a146",null,"PA396W","140",null,"2015-02-07 00:00:00"
"995035a8-d8c9-1004-8a97-438cca05a146",null,"PA396W","351",null,"2015-02-07 00:00:00"
"9951012c-d8c9-1004-8a97-438cca05a146",null,"H519","49",null,"2015-02-07 00:00:00"
"9951012c-d8c9-1004-8a97-438cca05a146",null,"H519","54",null,"2015-02-07 00:00:00"
"9951a08c-d8c9-1004-8a97-438cca05a146",null,"H518","49",null,"2015-02-07 00:00:00"
"9951a08c-d8c9-1004-8a97-438cca05a146",null,"H518","54",null,"2015-02-07 00:00:00"
"995267c4-d8c9-1004-8a97-438cca05a146",null,"H517","49",null,"2015-02-07 00:00:00"
"995267c4-d8c9-1004-8a97-438cca05a146",null,"H517","54",null,"2015-02-07 00:00:00"
"99532d6c-d8c9-1004-8a97-438cca05a146",null,"H516","49",null,"2015-02-07 00:00:00"
"99532d6c-d8c9-1004-8a97-438cca05a146",null,"H516","54",null,"2015-02-07 00:00:00"
"99548e28-d8c9-1004-8a97-438cca05a146",null,"H515","49",null,"2015-02-07 00:00:00"
"99548e28-d8c9-1004-8a97-438cca05a146",null,"H515","54",null,"2015-02-07 00:00:00"
"99559cdc-d8c9-1004-8a97-438cca05a146",null,"H514","49",null,"2015-02-07 00:00:00"
"99559cdc-d8c9-1004-8a97-438cca05a146",null,"H514","54",null,"2015-02-07 00:00:00"
"9956a8d4-d8c9-1004-8a97-438cca05a146",null,"H513","49",null,"2015-02-07 00:00:00"
"9956a8d4-d8c9-1004-8a97-438cca05a146",null,"H513","54",null,"2015-02-07 00:00:00"
"9957dbdc-d8c9-1004-8a97-438cca05a146",null,"H512","49",null,"2015-02-07 00:00:00"
"9957dbdc-d8c9-1004-8a97-438cca05a146",null,"H512","54",null,"2015-02-07 00:00:00"
"9958f134-d8c9-1004-8a97-438cca05a146",null,"H511","49",null,"2015-02-07 00:00:00"
"9958f134-d8c9-1004-8a97-438cca05a146",null,"H511","54",null,"2015-02-07 00:00:00"
"9959db94-d8c9-1004-8a97-438cca05a146",null,"H510","49",null,"2015-02-07 00:00:00"
"9959db94-d8c9-1004-8a97-438cca05a146",null,"H510","54",null,"2015-02-07 00:00:00"
"995aed04-d8c9-1004-8a97-438cca05a146",null,"H509","49",null,"2015-02-07 00:00:00"
"995aed04-d8c9-1004-8a97-438cca05a146",null,"H509","54",null,"2015-02-07 00:00:00"
"995bd764-d8c9-1004-8a97-438cca05a146",null,"H504","49",null,"2015-02-07 00:00:00"
"995bd764-d8c9-1004-8a97-438cca05a146",null,"H504","54",null,"2015-02-07 00:00:00"
"995ce8d4-d8c9-1004-8a97-438cca05a146",null,"PA176W","49",null,"2015-02-07 00:00:00"
"995ce8d4-d8c9-1004-8a97-438cca05a146",null,"PA176W","54",null,"2015-02-07 00:00:00"
"995dac88-d8c9-1004-8a97-438cca05a146",null,"PA175B","49",null,"2015-02-07 00:00:00"
"995dac88-d8c9-1004-8a97-438cca05a146",null,"PA175B","54",null,"2015-02-07 00:00:00"
"995dac88-d8c9-1004-8a97-438cca05a146",null,"PA175B","351",null,"2015-02-07 00:00:00"
"995e6fd8-d8c9-1004-8a97-438cca05a146",null,"PA174W","49",null,"2015-02-07 00:00:00"
"995e6fd8-d8c9-1004-8a97-438cca05a146",null,"PA174W","54",null,"2015-02-07 00:00:00"
"995f3328-d8c9-1004-8a97-438cca05a146",null,"PA154","49",null,"2015-02-07 00:00:00"
"995f3328-d8c9-1004-8a97-438cca05a146",null,"PA154","54",null,"2015-02-07 00:00:00"
"99606ba8-d8c9-1004-8a97-438cca05a146",null,"PA68","49",null,"2015-02-07 00:00:00"
"99606ba8-d8c9-1004-8a97-438cca05a146",null,"PA68","54",null,"2015-02-07 00:00:00"
"99617d18-d8c9-1004-8a97-438cca05a146",null,"TAUS52","49",null,"2015-02-07 00:00:00"
"99617d18-d8c9-1004-8a97-438cca05a146",null,"TAUS52","54",null,"2015-02-07 00:00:00"
"996267dc-d8c9-1004-8a97-438cca05a146",null,"LCH-9","49",null,"2015-02-07 00:00:00"
"996267dc-d8c9-1004-8a97-438cca05a146",null,"LCH-9","54",null,"2015-02-07 00:00:00"
"99632b2c-d8c9-1004-8a97-438cca05a146",null,"CLA-60","49",null,"2015-02-07 00:00:00"
"99632b2c-d8c9-1004-8a97-438cca05a146",null,"CLA-60","54",null,"2015-02-07 00:00:00"
"9963ee7c-d8c9-1004-8a97-438cca05a146",null,"TMSJ13","49",null,"2015-02-07 00:00:00"
"9963ee7c-d8c9-1004-8a97-438cca05a146",null,"TMSJ13","54",null,"2015-02-07 00:00:00"
"9964d8dc-d8c9-1004-8a97-438cca05a146",null,"TMSJ12","49",null,"2015-02-07 00:00:00"
"9964d8dc-d8c9-1004-8a97-438cca05a146",null,"TMSJ12","54",null,"2015-02-07 00:00:00"
"9964d8dc-d8c9-1004-8a97-438cca05a146",null,"TMSJ12","351",null,"2015-02-07 00:00:00"
"99659c2c-d8c9-1004-8a97-438cca05a146",null,"TMSJ11","49",null,"2015-02-07 00:00:00"
"99659c2c-d8c9-1004-8a97-438cca05a146",null,"TMSJ11","54",null,"2015-02-07 00:00:00"
"9966868c-d8c9-1004-8a97-438cca05a146",null,"TMSJ10","49",null,"2015-02-07 00:00:00"
"9966868c-d8c9-1004-8a97-438cca05a146",null,"TMSJ10","54",null,"2015-02-07 00:00:00"
"996722cc-d8c9-1004-8a97-438cca05a146",null,"TMCZ03","49",null,"2015-02-07 00:00:00"
"996722cc-d8c9-1004-8a97-438cca05a146",null,"TMCZ03","54",null,"2015-02-07 00:00:00"
"9967e61c-d8c9-1004-8a97-438cca05a146",null,"TMCZ02","49",null,"2015-02-07 00:00:00"
"9967e61c-d8c9-1004-8a97-438cca05a146",null,"TMCZ02","54",null,"2015-02-07 00:00:00"
"9967e61c-d8c9-1004-8a97-438cca05a146",null,"TMCZ02","351",null,"2015-02-07 00:00:00"
"9968825c-d8c9-1004-8a97-438cca05a146",null,"TMCZ01","49",null,"2015-02-07 00:00:00"
"9968825c-d8c9-1004-8a97-438cca05a146",null,"TMCZ01","54",null,"2015-02-07 00:00:00"
"996945ac-d8c9-1004-8a97-438cca05a146",null,"P168CH","49",null,"2015-02-07 00:00:00"
"996945ac-d8c9-1004-8a97-438cca05a146",null,"P168CH","54",null,"2015-02-07 00:00:00"
"996aa5a0-d8c9-1004-8a97-438cca05a146",null,"TMSJ01","49",null,"2015-02-07 00:00:00"
"996aa5a0-d8c9-1004-8a97-438cca05a146",null,"TMSJ01","54",null,"2015-02-07 00:00:00"
"996b9000-d8c9-1004-8a97-438cca05a146",null,"AC007","49",null,"2015-02-07 00:00:00"
"996b9000-d8c9-1004-8a97-438cca05a146",null,"AC007","54",null,"2015-02-07 00:00:00"
"996b9000-d8c9-1004-8a97-438cca05a146",null,"AC007","351",null,"2015-02-07 00:00:00"
"996c5350-d8c9-1004-8a97-438cca05a146",null,"AC006","49",null,"2015-02-07 00:00:00"
"996c5350-d8c9-1004-8a97-438cca05a146",null,"AC006","54",null,"2015-02-07 00:00:00"
"996cef90-d8c9-1004-8a97-438cca05a146",null,"AC005","49",null,"2015-02-07 00:00:00"
"996cef90-d8c9-1004-8a97-438cca05a146",null,"AC005","54",null,"2015-02-07 00:00:00"
"996cef90-d8c9-1004-8a97-438cca05a146",null,"AC005","351",null,"2015-02-07 00:00:00"
"996db2e0-d8c9-1004-8a97-438cca05a146",null,"AC004","49",null,"2015-02-07 00:00:00"
"996db2e0-d8c9-1004-8a97-438cca05a146",null,"AC004","54",null,"2015-02-07 00:00:00"
"996db2e0-d8c9-1004-8a97-438cca05a146",null,"AC004","351",null,"2015-02-07 00:00:00"
"996e7630-d8c9-1004-8a97-438cca05a146",null,"AC003","49",null,"2015-02-07 00:00:00"
"996e7630-d8c9-1004-8a97-438cca05a146",null,"AC003","54",null,"2015-02-07 00:00:00"
"996e7630-d8c9-1004-8a97-438cca05a146",null,"AC003","351",null,"2015-02-07 00:00:00"
"996f3980-d8c9-1004-8a97-438cca05a146",null,"YX-1809","49",null,"2015-02-07 00:00:00"
"996f3980-d8c9-1004-8a97-438cca05a146",null,"YX-1809","54",null,"2015-02-07 00:00:00"
"996ffcd0-d8c9-1004-8a97-438cca05a146",null,"AC-5","49",null,"2015-02-07 00:00:00"
"996ffcd0-d8c9-1004-8a97-438cca05a146",null,"AC-5","54",null,"2015-02-07 00:00:00"
"9970c020-d8c9-1004-8a97-438cca05a146",null,"AC-4","49",null,"2015-02-07 00:00:00"
"9970c020-d8c9-1004-8a97-438cca05a146",null,"AC-4","54",null,"2015-02-07 00:00:00"
"9970c020-d8c9-1004-8a97-438cca05a146",null,"AC-4","351",null,"2015-02-07 00:00:00"
"99715c60-d8c9-1004-8a97-438cca05a146",null,"TMUC01","49",null,"2015-02-07 00:00:00"
"99715c60-d8c9-1004-8a97-438cca05a146",null,"TMUC01","54",null,"2015-02-07 00:00:00"
"99721fb0-d8c9-1004-8a97-438cca05a146",null,"PA1089","49",null,"2015-02-07 00:00:00"
"99721fb0-d8c9-1004-8a97-438cca05a146",null,"PA1089","55",null,"2015-02-07 00:00:00"
"99721fb0-d8c9-1004-8a97-438cca05a146",null,"PA1089","351",null,"2015-02-07 00:00:00"
"9972e300-d8c9-1004-8a97-438cca05a146",null,"PA1075","49",null,"2015-02-07 00:00:00"
"9972e300-d8c9-1004-8a97-438cca05a146",null,"PA1075","55",null,"2015-02-07 00:00:00"
"9972e300-d8c9-1004-8a97-438cca05a146",null,"PA1075","351",null,"2015-02-07 00:00:00"
"9973a650-d8c9-1004-8a97-438cca05a146",null,"PA1073","49",null,"2015-02-07 00:00:00"
"9973a650-d8c9-1004-8a97-438cca05a146",null,"PA1073","55",null,"2015-02-07 00:00:00"
"99744290-d8c9-1004-8a97-438cca05a146",null,"PA1022","49",null,"2015-02-07 00:00:00"
"99744290-d8c9-1004-8a97-438cca05a146",null,"PA1022","55",null,"2015-02-07 00:00:00"
"99744290-d8c9-1004-8a97-438cca05a146",null,"PA1022","351",null,"2015-02-07 00:00:00"
"997505e0-d8c9-1004-8a97-438cca05a146",null,"PA1021","49",null,"2015-02-07 00:00:00"
"997505e0-d8c9-1004-8a97-438cca05a146",null,"PA1021","55",null,"2015-02-07 00:00:00"
"997505e0-d8c9-1004-8a97-438cca05a146",null,"PA1021","351",null,"2015-02-07 00:00:00"
"9975c994-d8c9-1004-8a97-438cca05a146",null,"PA1020","49",null,"2015-02-07 00:00:00"
"9975c994-d8c9-1004-8a97-438cca05a146",null,"PA1020","55",null,"2015-02-07 00:00:00"
"9975c994-d8c9-1004-8a97-438cca05a146",null,"PA1020","351",null,"2015-02-07 00:00:00"
"997665d4-d8c9-1004-8a97-438cca05a146",null,"PA1016","49",null,"2015-02-07 00:00:00"
"997665d4-d8c9-1004-8a97-438cca05a146",null,"PA1016","55",null,"2015-02-07 00:00:00"
"99772924-d8c9-1004-8a97-438cca05a146",null,"PA1015","49",null,"2015-02-07 00:00:00"
"99772924-d8c9-1004-8a97-438cca05a146",null,"PA1015","55",null,"2015-02-07 00:00:00"
"99772924-d8c9-1004-8a97-438cca05a146",null,"PA1015","351",null,"2015-02-07 00:00:00"
"9977ec74-d8c9-1004-8a97-438cca05a146",null,"PA1014","49",null,"2015-02-07 00:00:00"
"9977ec74-d8c9-1004-8a97-438cca05a146",null,"PA1014","55",null,"2015-02-07 00:00:00"
"997888b4-d8c9-1004-8a97-438cca05a146",null,"PA1017","49",null,"2015-02-07 00:00:00"
"997888b4-d8c9-1004-8a97-438cca05a146",null,"PA1017","55",null,"2015-02-07 00:00:00"
"99797314-d8c9-1004-8a97-438cca05a146",null,"PA1013","49",null,"2015-02-07 00:00:00"
"99797314-d8c9-1004-8a97-438cca05a146",null,"PA1013","55",null,"2015-02-07 00:00:00"
"99797314-d8c9-1004-8a97-438cca05a146",null,"PA1013","351",null,"2015-02-07 00:00:00"
"997a5d74-d8c9-1004-8a97-438cca05a146",null,"TMPH007T","49",null,"2015-02-07 00:00:00"
"997a5d74-d8c9-1004-8a97-438cca05a146",null,"TMPH007T","55",null,"2015-02-07 00:00:00"
"997b20c4-d8c9-1004-8a97-438cca05a146",null,"PA25","49",null,"2015-02-07 00:00:00"
"997b20c4-d8c9-1004-8a97-438cca05a146",null,"PA25","55",null,"2015-02-07 00:00:00"
"997be414-d8c9-1004-8a97-438cca05a146",null,"PA20","49",null,"2015-02-07 00:00:00"
"997be414-d8c9-1004-8a97-438cca05a146",null,"PA20","55",null,"2015-02-07 00:00:00"
"997be414-d8c9-1004-8a97-438cca05a146",null,"PA20","351",null,"2015-02-07 00:00:00"
"997ca764-d8c9-1004-8a97-438cca05a146",null,"PA19","49",null,"2015-02-07 00:00:00"
"997ca764-d8c9-1004-8a97-438cca05a146",null,"PA19","55",null,"2015-02-07 00:00:00"
"997ca764-d8c9-1004-8a97-438cca05a146",null,"PA19","351",null,"2015-02-07 00:00:00"
"997d6ab4-d8c9-1004-8a97-438cca05a146",null,"PA18","49",null,"2015-02-07 00:00:00"
"997d6ab4-d8c9-1004-8a97-438cca05a146",null,"PA18","55",null,"2015-02-07 00:00:00"
"997e2e04-d8c9-1004-8a97-438cca05a146",null,"N93","49",null,"2015-02-07 00:00:00"
"997e2e04-d8c9-1004-8a97-438cca05a146",null,"N93","55",null,"2015-02-07 00:00:00"
"997e2e04-d8c9-1004-8a97-438cca05a146",null,"N93","351",null,"2015-02-07 00:00:00"
"997ef154-d8c9-1004-8a97-438cca05a146",null,"N91","49",null,"2015-02-07 00:00:00"
"997ef154-d8c9-1004-8a97-438cca05a146",null,"N91","55",null,"2015-02-07 00:00:00"
"997fdbb4-d8c9-1004-8a97-438cca05a146",null,"N90","49",null,"2015-02-07 00:00:00"
"997fdbb4-d8c9-1004-8a97-438cca05a146",null,"N90","55",null,"2015-02-07 00:00:00"
"9980c614-d8c9-1004-8a97-438cca05a146",null,"N70","49",null,"2015-02-07 00:00:00"
"9980c614-d8c9-1004-8a97-438cca05a146",null,"N70","55",null,"2015-02-07 00:00:00"
"99816254-d8c9-1004-8a97-438cca05a146",null,"PA1066Y","49",null,"2015-02-07 00:00:00"
"99816254-d8c9-1004-8a97-438cca05a146",null,"PA1066Y","53",null,"2015-02-07 00:00:00"
"99822608-d8c9-1004-8a97-438cca05a146",null,"PA1066RP","49",null,"2015-02-07 00:00:00"
"99822608-d8c9-1004-8a97-438cca05a146",null,"PA1066RP","53",null,"2015-02-07 00:00:00"
"9982e958-d8c9-1004-8a97-438cca05a146",null,"PA1066BL","49",null,"2015-02-07 00:00:00"
"9982e958-d8c9-1004-8a97-438cca05a146",null,"PA1066BL","53",null,"2015-02-07 00:00:00"
"9983aca8-d8c9-1004-8a97-438cca05a146",null,"PA1066B","49",null,"2015-02-07 00:00:00"
"9983aca8-d8c9-1004-8a97-438cca05a146",null,"PA1066B","53",null,"2015-02-07 00:00:00"
"99849708-d8c9-1004-8a97-438cca05a146",null,"PA1067B","49",null,"2015-02-07 00:00:00"
"99849708-d8c9-1004-8a97-438cca05a146",null,"PA1067B","53",null,"2015-02-07 00:00:00"
"99853348-d8c9-1004-8a97-438cca05a146",null,"PA1065Y","49",null,"2015-02-07 00:00:00"
"99853348-d8c9-1004-8a97-438cca05a146",null,"PA1065Y","53",null,"2015-02-07 00:00:00"
"9985f698-d8c9-1004-8a97-438cca05a146",null,"PA1065BL","49",null,"2015-02-07 00:00:00"
"9985f698-d8c9-1004-8a97-438cca05a146",null,"PA1065BL","53",null,"2015-02-07 00:00:00"
"99870808-d8c9-1004-8a97-438cca05a146",null,"PA1065B","49",null,"2015-02-07 00:00:00"
"99870808-d8c9-1004-8a97-438cca05a146",null,"PA1065B","53",null,"2015-02-07 00:00:00"
"9987a448-d8c9-1004-8a97-438cca05a146",null,"PA1064R","49",null,"2015-02-07 00:00:00"
"9987a448-d8c9-1004-8a97-438cca05a146",null,"PA1064R","53",null,"2015-02-07 00:00:00"
"99886798-d8c9-1004-8a97-438cca05a146",null,"PA1064GR","49",null,"2015-02-07 00:00:00"
"99886798-d8c9-1004-8a97-438cca05a146",null,"PA1064GR","53",null,"2015-02-07 00:00:00"
"998903d8-d8c9-1004-8a97-438cca05a146",null,"PA1064B","49",null,"2015-02-07 00:00:00"
"998903d8-d8c9-1004-8a97-438cca05a146",null,"PA1064B","53",null,"2015-02-07 00:00:00"
"9989c728-d8c9-1004-8a97-438cca05a146",null,"PA618","49",null,"2015-02-07 00:00:00"
"9989c728-d8c9-1004-8a97-438cca05a146",null,"PA618","53",null,"2015-02-07 00:00:00"
"998a8a78-d8c9-1004-8a97-438cca05a146",null,"PA617","49",null,"2015-02-07 00:00:00"
"998a8a78-d8c9-1004-8a97-438cca05a146",null,"PA617","53",null,"2015-02-07 00:00:00"
"998b4dc8-d8c9-1004-8a97-438cca05a146",null,"PA616","49",null,"2015-02-07 00:00:00"
"998b4dc8-d8c9-1004-8a97-438cca05a146",null,"PA616","53",null,"2015-02-07 00:00:00"
"998c1118-d8c9-1004-8a97-438cca05a146",null,"PA615","49",null,"2015-02-07 00:00:00"
"998c1118-d8c9-1004-8a97-438cca05a146",null,"PA615","53",null,"2015-02-07 00:00:00"
"998cb71c-d8c9-1004-8a97-438cca05a146",null,"PA614","49",null,"2015-02-07 00:00:00"
"998cb71c-d8c9-1004-8a97-438cca05a146",null,"PA614","53",null,"2015-02-07 00:00:00"
"998d7e54-d8c9-1004-8a97-438cca05a146",null,"PA613","49",null,"2015-02-07 00:00:00"
"998d7e54-d8c9-1004-8a97-438cca05a146",null,"PA613","53",null,"2015-02-07 00:00:00"
"998e1db4-d8c9-1004-8a97-438cca05a146",null,"PA612","49",null,"2015-02-07 00:00:00"
"998e1db4-d8c9-1004-8a97-438cca05a146",null,"PA612","53",null,"2015-02-07 00:00:00"
"998ee4ec-d8c9-1004-8a97-438cca05a146",null,"PA611","49",null,"2015-02-07 00:00:00"
"998ee4ec-d8c9-1004-8a97-438cca05a146",null,"PA611","53",null,"2015-02-07 00:00:00"
"998fac24-d8c9-1004-8a97-438cca05a146",null,"PA610","49",null,"2015-02-07 00:00:00"
"998fac24-d8c9-1004-8a97-438cca05a146",null,"PA610","53",null,"2015-02-07 00:00:00"
"99904864-d8c9-1004-8a97-438cca05a146",null,"PA609","49",null,"2015-02-07 00:00:00"
"99904864-d8c9-1004-8a97-438cca05a146",null,"PA609","53",null,"2015-02-07 00:00:00"
"99910bb4-d8c9-1004-8a97-438cca05a146",null,"PA608","49",null,"2015-02-07 00:00:00"
"99910bb4-d8c9-1004-8a97-438cca05a146",null,"PA608","53",null,"2015-02-07 00:00:00"
"9991a59c-d8c9-1004-8a97-438cca05a146",null,"PA607","49",null,"2015-02-07 00:00:00"
"9991a59c-d8c9-1004-8a97-438cca05a146",null,"PA607","53",null,"2015-02-07 00:00:00"
"99926504-d8c9-1004-8a97-438cca05a146",null,"PA606","49",null,"2015-02-07 00:00:00"
"99926504-d8c9-1004-8a97-438cca05a146",null,"PA606","53",null,"2015-02-07 00:00:00"
"9993246c-d8c9-1004-8a97-438cca05a146",null,"PA605","49",null,"2015-02-07 00:00:00"
"9993246c-d8c9-1004-8a97-438cca05a146",null,"PA605","53",null,"2015-02-07 00:00:00"
"9993e3d4-d8c9-1004-8a97-438cca05a146",null,"PA604","49",null,"2015-02-07 00:00:00"
"9993e3d4-d8c9-1004-8a97-438cca05a146",null,"PA604","53",null,"2015-02-07 00:00:00"
"99948528-d8c9-1004-8a97-438cca05a146",null,"PA603","49",null,"2015-02-07 00:00:00"
"99948528-d8c9-1004-8a97-438cca05a146",null,"PA603","53",null,"2015-02-07 00:00:00"
"99954684-d8c9-1004-8a97-438cca05a146",null,"PA602","49",null,"2015-02-07 00:00:00"
"99954684-d8c9-1004-8a97-438cca05a146",null,"PA602","53",null,"2015-02-07 00:00:00"
"9995e580-d8c9-1004-8a97-438cca05a146",null,"PA601","49",null,"2015-02-07 00:00:00"
"9995e580-d8c9-1004-8a97-438cca05a146",null,"PA601","53",null,"2015-02-07 00:00:00"
"9996cfe0-d8c9-1004-8a97-438cca05a146",null,"PA600","49",null,"2015-02-07 00:00:00"
"9996cfe0-d8c9-1004-8a97-438cca05a146",null,"PA600","53",null,"2015-02-07 00:00:00"
"99979330-d8c9-1004-8a97-438cca05a146",null,"PA599","49",null,"2015-02-07 00:00:00"
"99979330-d8c9-1004-8a97-438cca05a146",null,"PA599","53",null,"2015-02-07 00:00:00"
"99985680-d8c9-1004-8a97-438cca05a146",null,"PA598","49",null,"2015-02-07 00:00:00"
